"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-1810.2,574.6,-907.98,57.951,1479.9,1496,5.8018e+05,396455,1,3305.9,18458,-13544,22787,19728,-8848.3,-14864,-9990.2,3528.3,43070,348172,399,1021,1679,-0.4937,1.3261,1.6831
-1582.3,861.47,-1116.2,26.926,1754.9,1187.9,5.8027e+05,395121,1,-8735.2,1523.6,-3712.7,29046,16030,-4308.9,-26076,-14721,4147.2,46103,348964,399,1021,1679,-0.4914,1.3368,1.6753
-1533.1,606.52,-896.15,36.993,1423.4,1222.3,5.6851e+05,395119,1,-9680.7,8384.5,-9581.1,30380,17890,-5165.2,-24090,-11905,2296.2,47464,349285,399,1021,1679,-0.50167,1.3368,1.6722
-1532.9,-137.11,-460.26,-75.141,622.96,1478.8,4.8645e+05,396451,1,-41330,7376.5,-18520,43522,15830,768.23,-30837,-2820.8,-7185.1,72536,354060,399,1021,1679,-0.51432,1.3261,1.6769
-1379.3,-253.98,-539.51,-241.17,551.99,1376.6,4.667e+05,397791,1,-81546,-18304,-10770,32188,-5458.6,14118,-29542,7610.7,-15045,97586,357408,399,1021,1679,-0.51669,1.3153,1.6847
-1802.4,816.32,-1082.5,58.404,1756.3,1413.9,5.8614e+05,396457,1,-7333.6,13389,-12562,32283,31256,-15305,-24213,-21094,9667,61391,352162,399,1011,1676,-0.48336,1.3261,1.6861
-2258.2,248.84,-802.87,17.3,1283.4,2039.3,5.9724e+05,397799,1,-9903.1,11834,-11967,33644,41039,-22584,-22019,-24274,12770,70318,353715,399,1011,1676,-0.47519,1.3153,1.6969
-1039.6,10.561,-713.81,-297.72,759.12,962.04,4.6886e+05,399137,1,-1.412e+05,-30411,-20048,7717.8,-14902,13842,-23539,7296.2,-12901,1.5003e+05,362089,399,1021,1679,-0.51905,1.3045,1.6924
-2336.2,632.79,-1023.7,81.006,1712.3,1991.9,6.0493e+05,397801,1,-5288.6,3535.4,-4160.7,45514,51492,-27401,-24028,-30679,17180,85704,355919,399,1011,1676,-0.46477,1.3153,1.6997
-2462.7,-49.13,-632.14,-9.6724,993.83,2340.7,6.1307e+05,399149,1,-3495.7,2653,-2967.1,21487,43291,-27455,-9915.9,-23002,14991,63007,352432,399,1011,1676,-0.45641,1.3045,1.7103
2142.5,423.41,-429.23,-600.3,-53.438,-2142.6,4.6316e+05,400487,1,-1.5534e+05,-41965,-16346,-41320,-15835,-854.27,-26786,-588.01,-7959.9,1.7e+05,363434,399,1021,1679,-0.53181,1.2936,1.6968
-2492.6,-63.61,-609.21,-6.8959,963.16,2379.2,6.1823e+05,399151,1,-805.43,2283.4,-1955,16466,53862,-36980,-6503.7,-27595,19453,75708,354552,399,1011,1676,-0.44591,1.3045,1.7131
-2500.6,-62.217,-591.86,-3.6117,941.87,2391.7,6.2223e+05,399153,1,2559.1,5693.6,-3699.6,15362,64206,-45233,-6058.9,-32363,23230,89893,356440,399,1011,1676,-0.43539,1.3045,1.7158
-2502.4,-61.433,-573.76,-1.3405,917.94,2398.4,6.2402e+05,399155,1,1316.3,7862.7,-5675.4,12490,69331,-49882,-4631.2,-34907,25526,97151,357347,399,1012,1677,-0.42485,1.3045,1.7184
-2502.5,-58.887,-556.44,1.048,895.3,2402.9,6.1759e+05,399157,1,1022.8,7781,-5680.3,14034,70150,-50129,-4888.5,-35322,25766,98286,357485,399,1012,1677,-0.4143,1.3045,1.721
-2494.9,43.949,-571.45,36.241,965.96,2370.4,6.135e+05,399159,1,6605,8721.4,-5101.5,18941,74990,-52653,-1484.5,-38479,28935,1.0593e+05,358369,399,1013,1678,-0.40373,1.3045,1.7235
-2419.3,287.9,-544.17,176.21,1101.5,2233.3,6.1536e+05,399161,1,20162,13563,-5683.3,3325.2,42618,-31503,10599,-17640,15801,64154,352625,399,1013,1678,-0.39315,1.3045,1.726
-1912.5,-33.481,-202.73,153.52,523.11,1844.7,6.1488e+05,399163,1,48326,21958,-5838.2,-41308,34136,-35040,36633,-13611,18475,93912,356966,399,1008,1675,-0.38255,1.3045,1.7284
-2267.7,-312.38,-8.7706,194.59,265.57,2265.3,6.135e+05,400517,1,57715,34545,-13424,-16120,-4395.6,-218.91,24428,8763.4,-1231.2,75225,354471,399,1008,1675,-0.37361,1.2936,1.7385
